,ID,year,month,monthly_rainfall
968,GHS,2000,9,.76
969,GHS,2000,10,.00
970,GHS,2000,11,.95
971,GHS,2000,12,.69
972,HWE,2000,1,.00
973,HWE,2000,2,.00
974,HWE,2000,3,.00
975,HWE,2000,4,.21
976,HWE,2000,5,2.35
977,HWE,2000,6,1.56
978,HWE,2000,7,.19
979,HWE,2000,8,.00
980,HWE,2000,9,.00
981,HWE,2000,10,.00
982,HWE,2000,11,.10
983,HWE,2000,12,.00
984,HND,2000,1,.00
985,HND,2000,2,.15
986,HND,2000,3,.00
987,HND,2000,4,1.80
988,HND,2000,5,3.28
989,HND,2000,6,1.59
990,HND,2000,7,.97
991,HND,2000,8,.48
992,HND,2000,9,.37
993,HND,2000,10,.00
994,HND,2000,11,.00
995,HND,2000,12,.04
996,HAP,2000,1,4.01
997,HAP,2000,2,7.09
998,HAP,2000,3,3.74
999,HAP,2000,4,16.13
1000,HAP,2000,5,10.33
1001,HAP,2000,6,2.18
1002,HAP,2000,7,2.58
1003,HAP,2000,8,.92
1004,HAP,2000,9,.19
1005,HAP,2000,10,.52
1006,HAP,2000,11,.02
1007,HAP,2000,12,.33
1008,HRR,2000,1,2.06
1009,HRR,2000,2,5.30
1010,HRR,2000,3,1.10
1011,HRR,2000,4,7.53
1012,HRR,2000,5,10.79
1013,HRR,2000,6,2.61
1014,HRR,2000,7,3.30
1015,HRR,2000,8,3.25
1016,HRR,2000,9,.10
1017,HRR,2000,10,.00
1018,HRR,2000,11,.00
1019,HRR,2000,12,.00
1020,HSD,2000,1,.00
1021,HSD,2000,2,.12
1022,HSD,2000,3,.50
1023,HSD,2000,4,1.36
1024,HSD,2000,5,8.67
1025,HSD,2000,6,2.95
1026,HSD,2000,7,2.50
1027,HSD,2000,8,.03
1028,HSD,2000,9,.00
1029,HSD,2000,10,.00
1030,HSD,2000,11,.31
1031,HSD,2000,12,.43
1032,HTH,2000,1,.74
1033,HTH,2000,2,3.22
1034,HTH,2000,3,.26
1035,HTH,2000,4,10.09
1036,HTH,2000,5,12.03
1037,HTH,2000,6,2.44
1038,HTH,2000,7,3.77
1039,HTH,2000,8,3.51
1040,HTH,2000,9,1.65
1041,HTH,2000,10,.00
1042,HTH,2000,11,.06
1043,HTH,2000,12,1.11
1044,HCK,2000,1,.00
1045,HCK,2000,2,2.30
1046,HCK,2000,3,.00
1047,HCK,2000,4,10.00
1048,HCK,2000,5,7.40
1049,HCK,2000,6,10.70
1050,HCK,2000,7,3.00
1051,HCK,2000,8,2.40
1052,HCK,2000,9,.60
1053,HCK,2000,10,.00
1054,HCK,2000,11,.10
1055,HCK,2000,12,.40
1056,HLS,2000,1,.11
1057,HLS,2000,2,.87
1058,HLS,2000,3,.16
1059,HLS,2000,4,4.14
1060,HLS,2000,5,4.96
1061,HLS,2000,6,.65
1062,HLS,2000,7,.25
1063,HLS,2000,8,.31
1064,HLS,2000,9,.25
1065,HLS,2000,10,.00
1066,HLS,2000,11,.00
1067,HLS,2000,12,.00
1068,HOO,2000,1,2.70
1069,HOO,2000,2,8.90
1070,HOO,2000,3,3.20
1071,HOO,2000,4,12.60
1072,HOO,2000,5,10.90
1073,HOO,2000,6,2.20
1074,HOO,2000,7,2.30
1075,HOO,2000,8,2.00
1076,HOO,2000,9,1.00
1077,HOO,2000,10,.00
1078,HOO,2000,11,.00
1079,HOO,2000,12,.20
1080,HSS,2000,1,.40
1081,HSS,2000,2,2.80
1082,HSS,2000,3,.00
1083,HSS,2000,4,8.30
1084,HSS,2000,5,16.90
1085,HSS,2000,6,5.60
1086,HSS,2000,7,2.40
1087,HSS,2000,8,1.20
1088,HSS,2000,9,1.80
1089,HSS,2000,10,.20
1090,HSS,2000,11,.70
1091,HSS,2000,12,.60
1092,IMP,2000,1,.00
1093,IMP,2000,2,.00
1094,IMP,2000,3,.00
1095,IMP,2000,4,.00
1096,IMP,2000,5,.19
1097,IMP,2000,6,.09
1098,IMP,2000,7,.00
1099,IMP,2000,8,.00
1100,IMP,2000,9,.00
1101,IMP,2000,10,.00
1102,IMP,2000,11,.08
1103,IMP,2000,12,.40
1104,IPN,2000,1,.00
1105,IPN,2000,2,.03
1106,IPN,2000,3,.00
1107,IPN,2000,4,.62
1108,IPN,2000,5,.38
1109,IPN,2000,6,.28
1110,IPN,2000,7,.01
1111,IPN,2000,8,.00
1112,IPN,2000,9,.01
1113,IPN,2000,10,.00
1114,IPN,2000,11,.24
1115,IPN,2000,12,.00
1116,ISB,2000,1,.00
1117,ISB,2000,2,.18
1118,ISB,2000,3,.00
1119,ISB,2000,4,1.55
1120,ISB,2000,5,3.89
1121,ISB,2000,6,.79
1122,ISB,2000,7,.56
1123,ISB,2000,8,.10
1124,ISB,2000,9,.00
1125,ISB,2000,10,.00
1126,ISB,2000,11,.07
1127,ISB,2000,12,.00
1128,JNL,2000,1,.00
1129,JNL,2000,2,1.57
1130,JNL,2000,3,.00
1131,JNL,2000,4,2.61
1132,JNL,2000,5,15.18
1133,JNL,2000,6,3.75
1134,JNL,2000,7,5.05
1135,JNL,2000,8,.01
1136,JNL,2000,9,.00
1137,JNL,2000,10,.00
1138,JNL,2000,11,.00
1139,JNL,2000,12,.01
1140,KP3,2000,1,.00
1141,KP3,2000,2,.26
1142,KP3,2000,3,.00
1143,KP3,2000,4,2.01
1144,KP3,2000,5,3.68
1145,KP3,2000,6,1.56
1146,KP3,2000,7,.72
1147,KP3,2000,8,1.02
1148,KP3,2000,9,.00
1149,KP3,2000,10,.00
1150,KP3,2000,11,.08
1151,KP3,2000,12,.00
1152,KR3,2000,1,.00
1153,KR3,2000,2,.00
1154,KR3,2000,3,.00
1155,KR3,2000,4,3.01
1156,KR3,2000,5,7.12
1157,KR3,2000,6,1.96
1158,KR3,2000,7,1.24
1159,KR3,2000,8,.64
1160,KR3,2000,9,.00
1161,KR3,2000,10,.00
1162,KR3,2000,11,.24
1163,KR3,2000,12,.01
1164,OLS,2000,1,2.93
1165,OLS,2000,2,7.97
1166,OLS,2000,3,3.18
1167,OLS,2000,4,14.63
1168,OLS,2000,5,8.35
1169,OLS,2000,6,2.66
1170,OLS,2000,7,2.21
1171,OLS,2000,8,2.00
1172,OLS,2000,9,.26
1173,OLS,2000,10,.06
1174,OLS,2000,11,.04
1175,OLS,2000,12,.41
1176,LGB,2000,1,.00
1177,LGB,2000,2,.12
1178,LGB,2000,3,.04
1179,LGB,2000,4,.65
1180,LGB,2000,5,4.23
1181,LGB,2000,6,.64
1182,LGB,2000,7,1.30
1183,LGB,2000,8,.10
1184,LGB,2000,9,.00
1185,LGB,2000,10,.00
1186,LGB,2000,11,.00
1187,LGB,2000,12,.19
1188,LGT,2000,1,1.38
1189,LGT,2000,2,4.58
1190,LGT,2000,3,.84
1191,LGT,2000,4,11.48
1192,LGT,2000,5,21.13
1193,LGT,2000,6,3.08
1194,LGT,2000,7,3.81
1195,LGT,2000,8,2.71
1196,LGT,2000,9,.19
1197,LGT,2000,10,.03
1198,LGT,2000,11,.00
1199,LGT,2000,12,.11
1200,ARR,2000,1,.00
1201,ARR,2000,2,.92
1202,ARR,2000,3,.01
1203,ARR,2000,4,.57
1204,ARR,2000,5,11.61
1205,ARR,2000,6,3.56
1206,ARR,2000,7,3.97
1207,ARR,2000,8,.11
1208,ARR,2000,9,.00
1209,ARR,2000,10,.00
1210,ARR,2000,11,.33
1211,ARR,2000,12,.06
1212,LPA,2000,1,
1213,LPA,2000,2,
1214,LPA,2000,3,
1215,LPA,2000,4,
1216,LPA,2000,5,
1217,LPA,2000,6,
1218,LPA,2000,7,
1219,LPA,2000,8,
1220,LPA,2000,9,
1221,LPA,2000,10,
1222,LPA,2000,11,
1223,LPA,2000,12,
1224,SBN,2000,1,.27
1225,SBN,2000,2,.38
1226,SBN,2000,3,.10
1227,SBN,2000,4,3.59
1228,SBN,2000,5,3.39
1229,SBN,2000,6,.86
1230,SBN,2000,7,1.47
1231,SBN,2000,8,.37
1232,SBN,2000,9,.50
1233,SBN,2000,10,.00
1234,SBN,2000,11,1.02
1235,SBN,2000,12,.00
1236,LNC,2000,1,
1237,LNC,2000,2,
1238,LNC,2000,3,
1239,LNC,2000,4,
1240,LNC,2000,5,
1241,LNC,2000,6,
1242,LNC,2000,7,
1243,LNC,2000,8,
1244,LNC,2000,9,
1245,LNC,2000,10,
1246,LNC,2000,11,
1247,LNC,2000,12,
1248,LMC,2000,1,.00
1249,LMC,2000,2,1.12
1250,LMC,2000,3,.00
1251,LMC,2000,4,3.03
1252,LMC,2000,5,5.99
1253,LMC,2000,6,2.69
1254,LMC,2000,7,1.48
1255,LMC,2000,8,.71
1256,LMC,2000,9,.69
1257,LMC,2000,10,.00
1258,LMC,2000,11,.00
1259,LMC,2000,12,.07
1260,LND,2000,1,.00
1261,LND,2000,2,.90
1262,LND,2000,3,.00
1263,LND,2000,4,1.99
1264,LND,2000,5,5.27
1265,LND,2000,6,1.84
1266,LND,2000,7,1.92
1267,LND,2000,8,.56
1268,LND,2000,9,.31
1269,LND,2000,10,.00
1270,LND,2000,11,.01
1271,LND,2000,12,.00
1272,LDG,2000,1,.04
1273,LDG,2000,2,2.63
1274,LDG,2000,3,.24
1275,LDG,2000,4,13.07
1276,LDG,2000,5,16.16
1277,LDG,2000,6,3.99
1278,LDG,2000,7,2.44
1279,LDG,2000,8,1.94
1280,LDG,2000,9,.66
1281,LDG,2000,10,.00
1282,LDG,2000,11,.50
1283,LDG,2000,12,.56
1284,LBC,2000,1,
1285,LBC,2000,2,
1286,LBC,2000,3,
1287,LBC,2000,4,
1288,LBC,2000,5,
1289,LBC,2000,6,
1290,LBC,2000,7,
1291,LBC,2000,8,
1292,LBC,2000,9,
1293,LBC,2000,10,
1294,LBC,2000,11,
1295,LBC,2000,12,
1296,LAL,2000,1,.00
1297,LAL,2000,2,1.66
1298,LAL,2000,3,.00
1299,LAL,2000,4,1.53
1300,LAL,2000,5,8.76
1301,LAL,2000,6,3.78
1302,LAL,2000,7,3.45
1303,LAL,2000,8,.00
1304,LAL,2000,9,.18
1305,LAL,2000,10,.00
1306,LAL,2000,11,.00
1307,LAL,2000,12,.00
1308,LCC,2000,1,.00
1309,LCC,2000,2,.44
1310,LCC,2000,3,.40
1311,LCC,2000,4,.88
1312,LCC,2000,5,5.54
1313,LCC,2000,6,2.82
1314,LCC,2000,7,1.49
1315,LCC,2000,8,.00
1316,LCC,2000,9,.00
1317,LCC,2000,10,.00
1318,LCC,2000,11,.07
1319,LCC,2000,12,.15
1320,LAN,2000,1,.00
1321,LAN,2000,2,.30
1322,LAN,2000,3,.00
1323,LAN,2000,4,.87
1324,LAN,2000,5,4.71
1325,LAN,2000,6,2.40
1326,LAN,2000,7,1.88
1327,LAN,2000,8,.00
1328,LAN,2000,9,.01
1329,LAN,2000,10,.00
1330,LAN,2000,11,.03
1331,LAN,2000,12,.04
1332,LSB,2000,1,.00
1333,LSB,2000,2,.46
1334,LSB,2000,3,.33
1335,LSB,2000,4,2.89
1336,LSB,2000,5,2.65
1337,LSB,2000,6,.63
1338,LSB,2000,7,1.18
1339,LSB,2000,8,.14
1340,LSB,2000,9,.14
1341,LSB,2000,10,.00
1342,LSB,2000,11,.00
1343,LSB,2000,12,.09
1344,LYT,2000,1,.00
1345,LYT,2000,2,.76
1346,LYT,2000,3,.05
1347,LYT,2000,4,1.81
1348,LYT,2000,5,14.63
1349,LYT,2000,6,5.81
1350,LYT,2000,7,3.18
1351,LYT,2000,8,.09
1352,LYT,2000,9,.00
1353,LYT,2000,10,.00
1354,LYT,2000,11,.00
1355,LYT,2000,12,.29
1356,MAD,2000,1,4.00
1357,MAD,2000,2,10.22
1358,MAD,2000,3,4.64
1359,MAD,2000,4,14.91
1360,MAD,2000,5,18.58
1361,MAD,2000,6,3.57
1362,MAD,2000,7,3.76
1363,MAD,2000,8,2.36
1364,MAD,2000,9,.45
1365,MAD,2000,10,.02
1366,MAD,2000,11,.01
1367,MAD,2000,12,.83
1368,MDR,2000,1,.00
1369,MDR,2000,2,.61
1370,MDR,2000,3,.08
1371,MDR,2000,4,3.59
1372,MDR,2000,5,5.19
1373,MDR,2000,6,1.35
1374,MDR,2000,7,1.26
1375,MDR,2000,8,.16
1376,MDR,2000,9,.46
1377,MDR,2000,10,.00
1378,MDR,2000,11,.00
1379,MDR,2000,12,.27
1380,MRP,2000,1,.00
1381,MRP,2000,2,2.53
1382,MRP,2000,3,.01
1383,MRP,2000,4,11.17
1384,MRP,2000,5,13.30
1385,MRP,2000,6,3.27
1386,MRP,2000,7,3.52
1387,MRP,2000,8,.94
1388,MRP,2000,9,.67
1389,MRP,2000,10,.00
1390,MRP,2000,11,.00
1391,MRP,2000,12,.43
1392,MKV,2000,1,1.03
1393,MKV,2000,2,1.60
1394,MKV,2000,3,.10
1395,MKV,2000,4,5.73
1396,MKV,2000,5,5.22
1397,MKV,2000,6,.34
1398,MKV,2000,7,.56
1399,MKV,2000,8,.83
1400,MKV,2000,9,.41
1401,MKV,2000,10,.06
1402,MKV,2000,11,.64
1403,MKV,2000,12,.35
1404,MLD,2000,1,2.31
1405,MLD,2000,2,7.68
1406,MLD,2000,3,1.72
1407,MLD,2000,4,15.64
1408,MLD,2000,5,16.46
1409,MLD,2000,6,3.57
1410,MLD,2000,7,6.05
1411,MLD,2000,8,1.20
1412,MLD,2000,9,.39
1413,MLD,2000,10,.38
1414,MLD,2000,11,.06
1415,MLD,2000,12,1.71
1416,MFS,2000,1,.00
1417,MFS,2000,2,.79
1418,MFS,2000,3,.26
1419,MFS,2000,4,3.40
1420,MFS,2000,5,4.47
1421,MFS,2000,6,.91
1422,MFS,2000,7,1.90
1423,MFS,2000,8,.66
1424,MFS,2000,9,.20
1425,MFS,2000,10,.00
1426,MFS,2000,11,.00
1427,MFS,2000,12,.00
1428,MIS,2000,1,1.99
1429,MIS,2000,2,2.30
1430,MIS,2000,3,.77
1431,MIS,2000,4,10.58
1432,MIS,2000,5,8.25
1433,MIS,2000,6,.79
1434,MIS,2000,7,1.22
1435,MIS,2000,8,3.03
1436,MIS,2000,9,.31
1437,MIS,2000,10,.00
1438,MIS,2000,11,1.12
1439,MIS,2000,12,1.10
1440,MNR,2000,1,4.70
1441,MNR,2000,2,7.11
1442,MNR,2000,3,1.45
1443,MNR,2000,4,13.15
1444,MNR,2000,5,16.41
1445,MNR,2000,6,3.22
1446,MNR,2000,7,4.24
1447,MNR,2000,8,2.29
1448,MNR,2000,9,.68
1449,MNR,2000,10,.00
1450,MNR,2000,11,.00
1451,MNR,2000,12,.46
1452,MCN,2000,1,.50
1453,MCN,2000,2,1.44
1454,MCN,2000,3,.26
1455,MCN,2000,4,10.08
1456,MCN,2000,5,13.96
1457,MCN,2000,6,3.25
1458,MCN,2000,7,3.67
1459,MCN,2000,8,1.94
1460,MCN,2000,9,.86
1461,MCN,2000,10,.00
1462,MCN,2000,11,.11
1463,MCN,2000,12,.42
1464,MDE,2000,1,.00
1465,MDE,2000,2,.28
1466,MDE,2000,3,.01
1467,MDE,2000,4,3.91
1468,MDE,2000,5,5.88
1469,MDE,2000,6,1.06
1470,MDE,2000,7,1.67
1471,MDE,2000,8,2.30
1472,MDE,2000,9,1.14
1473,MDE,2000,10,.00
1474,MDE,2000,11,.00
1475,MDE,2000,12,.00
1476,MTY,2000,1,
1477,MTY,2000,2,
1478,MTY,2000,3,
1479,MTY,2000,4,
1480,MTY,2000,5,
1481,MTY,2000,6,
1482,MTY,2000,7,
1483,MTY,2000,8,
1484,MTY,2000,9,
1485,MTY,2000,10,
1486,MTY,2000,11,
1487,MTY,2000,12,
1488,HML,2000,1,.34
1489,HML,2000,2,2.74
1490,HML,2000,3,.48
1491,HML,2000,4,7.74
1492,HML,2000,5,10.16
1493,HML,2000,6,3.16
1494,HML,2000,7,1.25
1495,HML,2000,8,1.18
1496,HML,2000,9,.81
1497,HML,2000,10,.00
1498,HML,2000,11,.02
1499,HML,2000,12,.53
1500,MSC,2000,1,1.82
1501,MSC,2000,2,8.34
1502,MSC,2000,3,1.22
1503,MSC,2000,4,12.92
1504,MSC,2000,5,16.69
1505,MSC,2000,6,2.13
1506,MSC,2000,7,5.39
1507,MSC,2000,8,1.42
1508,MSC,2000,9,.33
1509,MSC,2000,10,1.68
1510,MSC,2000,11,.46
1511,MSC,2000,12,.44
1512,WLS,2000,1,.00
1513,WLS,2000,2,.94
1514,WLS,2000,3,.29
1515,WLS,2000,4,2.48
1516,WLS,2000,5,16.32
1517,WLS,2000,6,5.30
1518,WLS,2000,7,5.56
1519,WLS,2000,8,.11
1520,WLS,2000,9,.00
1521,WLS,2000,10,.00
1522,WLS,2000,11,.03
1523,WLS,2000,12,.75
1524,MNH,2000,1,.20
1525,MNH,2000,2,2.80
1526,MNH,2000,3,.00
1527,MNH,2000,4,5.40
1528,MNH,2000,5,15.40
1529,MNH,2000,6,4.40
1530,MNH,2000,7,3.90
1531,MNH,2000,8,1.40
1532,MNH,2000,9,1.40
1533,MNH,2000,10,.00
1534,MNH,2000,11,1.90
1535,MNH,2000,12,.90
1536,MTP,2000,1,.00
1537,MTP,2000,2,.00
1538,MTP,2000,3,.00
1539,MTP,2000,4,.20
1540,MTP,2000,5,3.81
1541,MTP,2000,6,.40
1542,MTP,2000,7,.57
1543,MTP,2000,8,.00
1544,MTP,2000,9,.00
1545,MTP,2000,10,.00
1546,MTP,2000,11,3.69
1547,MTP,2000,12,.00
1548,NSH,2000,1,.75
1549,NSH,2000,2,2.54
1550,NSH,2000,3,.91
1551,NSH,2000,4,4.87
1552,NSH,2000,5,9.88
1553,NSH,2000,6,2.92
1554,NSH,2000,7,1.69
1555,NSH,2000,8,1.54
1556,NSH,2000,9,.12
1557,NSH,2000,10,.00
1558,NSH,2000,11,.00
1559,NSH,2000,12,.08
1560,NDL,2000,1,.00
1561,NDL,2000,2,.00
1562,NDL,2000,3,.00
1563,NDL,2000,4,.00
1564,NDL,2000,5,.32
1565,NDL,2000,6,.42
1566,NDL,2000,7,.00
1567,NDL,2000,8,.00
1568,NDL,2000,9,.22
1569,NDL,2000,10,.00
1570,NDL,2000,11,.42
1571,NDL,2000,12,.00
1572,NVD,2000,1,2.46
1573,NVD,2000,2,5.99
1574,NVD,2000,3,2.05
1575,NVD,2000,4,15.30
1576,NVD,2000,5,24.82
1577,NVD,2000,6,6.24
1578,NVD,2000,7,3.79
1579,NVD,2000,8,3.42
1580,NVD,2000,9,.60
1581,NVD,2000,10,.00
1582,NVD,2000,11,.00
1583,NVD,2000,12,1.82
1584,EXC,2000,1,.17
1585,EXC,2000,2,2.12
1586,EXC,2000,3,.10
1587,EXC,2000,4,6.36
1588,EXC,2000,5,9.64
1589,EXC,2000,6,2.78
1590,EXC,2000,7,2.10
1591,EXC,2000,8,1.25
1592,EXC,2000,9,.49
1593,EXC,2000,10,.00
1594,EXC,2000,11,.00
1595,EXC,2000,12,.00
1596,NLD,2000,1,.00
1597,NLD,2000,2,.00
1598,NLD,2000,3,.00
1599,NLD,2000,4,.00
1600,NLD,2000,5,.30
1601,NLD,2000,6,.05
1602,NLD,2000,7,.00
1603,NLD,2000,8,.00
1604,NLD,2000,9,.55
1605,NLD,2000,10,.00
1606,NLD,2000,11,.02
1607,NLD,2000,12,.00
1608,NFR,2000,1,.08
1609,NFR,2000,2,2.82
1610,NFR,2000,3,.21
1611,NFR,2000,4,11.15
1612,NFR,2000,5,14.79
1613,NFR,2000,6,3.59
1614,NFR,2000,7,2.70
1615,NFR,2000,8,1.18
1616,NFR,2000,9,.75
1617,NFR,2000,10,.00
1618,NFR,2000,11,.00
1619,NFR,2000,12,.99
1620,OSM,2000,1,.00
1621,OSM,2000,2,.00
1622,OSM,2000,3,.00
1623,OSM,2000,4,.83
1624,OSM,2000,5,3.05
1625,OSM,2000,6,1.20
1626,OSM,2000,7,.56
1627,OSM,2000,8,.00
1628,OSM,2000,9,.00
1629,OSM,2000,10,.00
1630,OSM,2000,11,.00
1631,OSM,2000,12,.08
1632,ORL,2000,1,.19
1633,ORL,2000,2,3.09
1634,ORL,2000,3,.28
1635,ORL,2000,4,4.79
1636,ORL,2000,5,5.95
1637,ORL,2000,6,2.52
1638,ORL,2000,7,2.11
1639,ORL,2000,8,1.21
1640,ORL,2000,9,.45
1641,ORL,2000,10,.00
1642,ORL,2000,11,.00
1643,ORL,2000,12,.00
1644,OXN,2000,1,.00
1645,OXN,2000,2,1.19
1646,OXN,2000,3,.00
1647,OXN,2000,4,1.82
1648,OXN,2000,5,6.15
1649,OXN,2000,6,2.31
1650,OXN,2000,7,2.22
1651,OXN,2000,8,.00
1652,OXN,2000,9,.00
1653,OXN,2000,10,.00
1654,OXN,2000,11,.00
1655,OXN,2000,12,.18
1656,PCF,2000,1,2.03
1657,PCF,2000,2,5.61
1658,PCF,2000,3,2.08
1659,PCF,2000,4,17.13
1660,PCF,2000,5,16.53
1661,PCF,2000,6,2.08
1662,PCF,2000,7,2.85
1663,PCF,2000,8,5.42
1664,PCF,2000,9,1.80
1665,PCF,2000,10,.00
1666,PCF,2000,11,.02
1667,PCF,2000,12,2.48
1668,PMS,2000,1,
1669,PMS,2000,2,
1670,PMS,2000,3,
1671,PMS,2000,4,
1672,PMS,2000,5,
1673,PMS,2000,6,
1674,PMS,2000,7,
1675,PMS,2000,8,
1676,PMS,2000,9,
1677,PMS,2000,10,
1678,PMS,2000,11,
1679,PMS,2000,12,
1680,PNH,2000,1,.00
1681,PNH,2000,2,.35
1682,PNH,2000,3,.00
1683,PNH,2000,4,2.49
1684,PNH,2000,5,3.41
1685,PNH,2000,6,.51
1686,PNH,2000,7,.66
1687,PNH,2000,8,.08
1688,PNH,2000,9,.56
1689,PNH,2000,10,.00
1690,PNH,2000,11,.00
1691,PNH,2000,12,.02
1692,PSC,2000,1,.00
1693,PSC,2000,2,1.50
1694,PSC,2000,3,.30
1695,PSC,2000,4,8.60
1696,PSC,2000,5,13.22
1697,PSC,2000,6,2.83
1698,PSC,2000,7,2.60
1699,PSC,2000,8,1.90
1700,PSC,2000,9,.50
1701,PSC,2000,10,.20
1702,PSC,2000,11,.10
1703,PSC,2000,12,.10
1704,PNF,2000,1,.00
1705,PNF,2000,2,1.07
1706,PNF,2000,3,.00
1707,PNF,2000,4,6.15
1708,PNF,2000,5,8.35
1709,PNF,2000,6,2.28
1710,PNF,2000,7,1.98
1711,PNF,2000,8,.72
1712,PNF,2000,9,.87
1713,PNF,2000,10,.00
1714,PNF,2000,11,.00
1715,PNF,2000,12,.19
1716,PCV,2000,1,1.43
1717,PCV,2000,2,4.31
1718,PCV,2000,3,.89
1719,PCV,2000,4,12.25
1720,PCV,2000,5,14.95
1721,PCV,2000,6,2.36
1722,PCV,2000,7,2.68
1723,PCV,2000,8,3.65
1724,PCV,2000,9,.59
1725,PCV,2000,10,.00
1726,PCV,2000,11,.00
1727,PCV,2000,12,1.19
1728,PLE,2000,1,3.80
1729,PLE,2000,2,6.38
1730,PLE,2000,3,3.10
1731,PLE,2000,4,17.56
1732,PLE,2000,5,18.97
1733,PLE,2000,6,2.90
1734,PLE,2000,7,3.14
1735,PLE,2000,8,1.86
1736,PLE,2000,9,1.02
1737,PLE,2000,10,.00
1738,PLE,2000,11,.00
1739,PLE,2000,12,1.66
1740,PRT,2000,1,1.11
1741,PRT,2000,2,1.57
1742,PRT,2000,3,.45
1743,PRT,2000,4,8.27
1744,PRT,2000,5,6.60
1745,PRT,2000,6,.79
1746,PRT,2000,7,.87
1747,PRT,2000,8,.63
1748,PRT,2000,9,.07
1749,PRT,2000,10,.00
1750,PRT,2000,11,.00
1751,PRT,2000,12,.16
1752,QNC,2000,1,2.03
1753,QNC,2000,2,5.67
1754,QNC,2000,3,1.40
1755,QNC,2000,4,12.61
1756,QNC,2000,5,15.13
1757,QNC,2000,6,2.56
1758,QNC,2000,7,2.34
1759,QNC,2000,8,.69
1760,QNC,2000,9,.38
1761,QNC,2000,10,.00
1762,QNC,2000,11,.01
1763,QNC,2000,12,.14
1764,RBF,2000,1,.31
1765,RBF,2000,2,3.45
1766,RBF,2000,3,.30
1767,RBF,2000,4,4.87
1768,RBF,2000,5,7.01
1769,RBF,2000,6,2.42
1770,RBF,2000,7,2.43
1771,RBF,2000,8,.90
1772,RBF,2000,9,.55
1773,RBF,2000,10,.00
1774,RBF,2000,11,.00
1775,RBF,2000,12,.34
1776,RGC,2000,1,.20
1777,RGC,2000,2,2.60
1778,RGC,2000,3,.50
1779,RGC,2000,4,8.50
1780,RGC,2000,5,13.90
1781,RGC,2000,6,3.20
1782,RGC,2000,7,2.30
1783,RGC,2000,8,1.40
1784,RGC,2000,9,.20
1785,RGC,2000,10,.10
1786,RGC,2000,11,1.00
1787,RGC,2000,12,1.00
1788,HEA,2000,1,1.19
1789,HEA,2000,2,6.99
1790,HEA,2000,3,.99
1791,HEA,2000,4,8.41
1792,HEA,2000,5,16.13
1793,HEA,2000,6,3.15
1794,HEA,2000,7,2.49
1795,HEA,2000,8,1.83
1796,HEA,2000,9,.26
1797,HEA,2000,10,.00
1798,HEA,2000,11,.00
1799,HEA,2000,12,.13
1800,SCR,2000,1,.13
1801,SCR,2000,2,1.88
1802,SCR,2000,3,.03
1803,SCR,2000,4,7.20
1804,SCR,2000,5,8.93
1805,SCR,2000,6,2.26
1806,SCR,2000,7,2.05
1807,SCR,2000,8,1.36
1808,SCR,2000,9,.03
1809,SCR,2000,10,.00
1810,SCR,2000,11,.00
1811,SCR,2000,12,.17
1812,SGH,2000,1,1.77
1813,SGH,2000,2,1.49
1814,SGH,2000,3,.22
1815,SGH,2000,4,3.99
1816,SGH,2000,5,3.58
1817,SGH,2000,6,.15
1818,SGH,2000,7,.57
1819,SGH,2000,8,.67
1820,SGH,2000,9,.23
1821,SGH,2000,10,.00
1822,SGH,2000,11,.08
1823,SGH,2000,12,.17
1824,SAP,2000,1,.11
1825,SAP,2000,2,1.29
1826,SAP,2000,3,.26
1827,SAP,2000,4,6.00
1828,SAP,2000,5,5.58
1829,SAP,2000,6,2.09
1830,SAP,2000,7,.58
1831,SAP,2000,8,.26
1832,SAP,2000,9,.02
1833,SAP,2000,10,.00
1834,SAP,2000,11,.19
1835,SAP,2000,12,.06
1836,SDR,2000,1,.54
1837,SDR,2000,2,3.00
1838,SDR,2000,3,.59
1839,SDR,2000,4,9.84
1840,SDR,2000,5,12.36
1841,SDR,2000,6,1.72
1842,SDR,2000,7,2.49
1843,SDR,2000,8,3.22
1844,SDR,2000,9,.30
1845,SDR,2000,10,.00
1846,SDR,2000,11,.00
1847,SDR,2000,12,.60
1848,SBD,2000,1,.00
1849,SBD,2000,2,.01
1850,SBD,2000,3,.15
1851,SBD,2000,4,1.07
1852,SBD,2000,5,6.45
1853,SBD,2000,6,2.64
1854,SBD,2000,7,1.51
1855,SBD,2000,8,.03
1856,SBD,2000,9,.00
1857,SBD,2000,10,.00
1858,SBD,2000,11,.00
1859,SBD,2000,12,.16
1860,SDG,2000,1,.00
1861,SDG,2000,2,.04
1862,SDG,2000,3,.32
1863,SDG,2000,4,.18
1864,SDG,2000,5,3.68
1865,SDG,2000,6,1.00
1866,SDG,2000,7,.54
1867,SDG,2000,8,.00
1868,SDG,2000,9,.00
1869,SDG,2000,10,.00
1870,SDG,2000,11,.01
1871,SDG,2000,12,.00
1872,SFF,2000,1,.47
1873,SFF,2000,2,2.21
1874,SFF,2000,3,.56
1875,SFF,2000,4,7.37
1876,SFF,2000,5,7.34
1877,SFF,2000,6,1.74
1878,SFF,2000,7,1.27
1879,SFF,2000,8,.55
1880,SFF,2000,9,.14
1881,SFF,2000,10,.00
1882,SFF,2000,11,.00
1883,SFF,2000,12,.07
1884,SNJ,2000,1,
1885,SNJ,2000,2,
1886,SNJ,2000,3,
1887,SNJ,2000,4,
1888,SNJ,2000,5,
